field,company_name,company_id,question,url
employees_black,Meta,218,What percentage of Meta employees are black?,https://www.google.com/search?q=What+percentage+of+Meta+employees+are+black?
employees_latinx,Meta,218,What percentage of Meta employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Meta+employees+are+hispanic?
employees_indigenous,Meta,218,What percentage of Meta employees are native american?,https://www.google.com/search?q=What+percentage+of+Meta+employees+are+native+american?
employees_white,Meta,218,What percentage of Meta employees are white?,https://www.google.com/search?q=What+percentage+of+Meta+employees+are+white?
company_website,Meta,218,What is the website for Meta?,https://www.google.com/search?q=What+is+the+website+for+Meta?
company_founded_year,Meta,218,What year was Meta founded?,https://www.google.com/search?q=What+year+was+Meta+founded?
company_size,Meta,218,How many employees does Meta have?,https://www.google.com/search?q=How+many+employees+does+Meta+have?
company_headquarters,Meta,218,Where are the headquarters for Meta?,https://www.google.com/search?q=Where+are+the+headquarters+for+Meta?
company_glassdoor,Meta,218,What is the Glassdoor overall rating for Meta?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Meta?
company_work_life,Meta,218,What is the Glassdoor work life balance rating for Meta?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Meta?
employees_female,Wegmans Food Markets,228,What percentage of Wegmans Food Markets employees are female?,https://www.google.com/search?q=What+percentage+of+Wegmans+Food+Markets+employees+are+female?
employees_male,Wegmans Food Markets,228,What percentage of Wegmans Food Markets employees are male?,https://www.google.com/search?q=What+percentage+of+Wegmans+Food+Markets+employees+are+male?
employees_asian,Wegmans Food Markets,228,What percentage of Wegmans Food Markets employees are asian?,https://www.google.com/search?q=What+percentage+of+Wegmans+Food+Markets+employees+are+asian?
employees_black,Wegmans Food Markets,228,What percentage of Wegmans Food Markets employees are black?,https://www.google.com/search?q=What+percentage+of+Wegmans+Food+Markets+employees+are+black?
employees_latinx,Wegmans Food Markets,228,What percentage of Wegmans Food Markets employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Wegmans+Food+Markets+employees+are+hispanic?
employees_indigenous,Wegmans Food Markets,228,What percentage of Wegmans Food Markets employees are native american?,https://www.google.com/search?q=What+percentage+of+Wegmans+Food+Markets+employees+are+native+american?
employees_white,Wegmans Food Markets,228,What percentage of Wegmans Food Markets employees are white?,https://www.google.com/search?q=What+percentage+of+Wegmans+Food+Markets+employees+are+white?
company_website,Wegmans Food Markets,228,What is the website for Wegmans Food Markets?,https://www.google.com/search?q=What+is+the+website+for+Wegmans+Food+Markets?
company_founded_year,Wegmans Food Markets,228,What year was Wegmans Food Markets founded?,https://www.google.com/search?q=What+year+was+Wegmans+Food+Markets+founded?
company_size,Wegmans Food Markets,228,How many employees does Wegmans Food Markets have?,https://www.google.com/search?q=How+many+employees+does+Wegmans+Food+Markets+have?
company_headquarters,Wegmans Food Markets,228,Where are the headquarters for Wegmans Food Markets?,https://www.google.com/search?q=Where+are+the+headquarters+for+Wegmans+Food+Markets?
company_glassdoor,Wegmans Food Markets,228,What is the Glassdoor overall rating for Wegmans Food Markets?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Wegmans+Food+Markets?
company_work_life,Wegmans Food Markets,228,What is the Glassdoor work life balance rating for Wegmans Food Markets?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Wegmans+Food+Markets?
employees_female,Beautiful Destinations,249,What percentage of Beautiful Destinations employees are female?,https://www.google.com/search?q=What+percentage+of+Beautiful+Destinations+employees+are+female?
employees_male,Beautiful Destinations,249,What percentage of Beautiful Destinations employees are male?,https://www.google.com/search?q=What+percentage+of+Beautiful+Destinations+employees+are+male?
employees_asian,Beautiful Destinations,249,What percentage of Beautiful Destinations employees are asian?,https://www.google.com/search?q=What+percentage+of+Beautiful+Destinations+employees+are+asian?
employees_black,Beautiful Destinations,249,What percentage of Beautiful Destinations employees are black?,https://www.google.com/search?q=What+percentage+of+Beautiful+Destinations+employees+are+black?
employees_latinx,Beautiful Destinations,249,What percentage of Beautiful Destinations employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Beautiful+Destinations+employees+are+hispanic?
employees_indigenous,Beautiful Destinations,249,What percentage of Beautiful Destinations employees are native american?,https://www.google.com/search?q=What+percentage+of+Beautiful+Destinations+employees+are+native+american?
employees_white,Beautiful Destinations,249,What percentage of Beautiful Destinations employees are white?,https://www.google.com/search?q=What+percentage+of+Beautiful+Destinations+employees+are+white?
company_website,Beautiful Destinations,249,What is the website for Beautiful Destinations?,https://www.google.com/search?q=What+is+the+website+for+Beautiful+Destinations?
company_founded_year,Beautiful Destinations,249,What year was Beautiful Destinations founded?,https://www.google.com/search?q=What+year+was+Beautiful+Destinations+founded?
company_size,Beautiful Destinations,249,How many employees does Beautiful Destinations have?,https://www.google.com/search?q=How+many+employees+does+Beautiful+Destinations+have?
company_headquarters,Beautiful Destinations,249,Where are the headquarters for Beautiful Destinations?,https://www.google.com/search?q=Where+are+the+headquarters+for+Beautiful+Destinations?
company_glassdoor,Beautiful Destinations,249,What is the Glassdoor overall rating for Beautiful Destinations?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Beautiful+Destinations?
company_work_life,Beautiful Destinations,249,What is the Glassdoor work life balance rating for Beautiful Destinations?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Beautiful+Destinations?
employees_female,Custom Ink,268,What percentage of Custom Ink employees are female?,https://www.google.com/search?q=What+percentage+of+Custom+Ink+employees+are+female?
employees_male,Custom Ink,268,What percentage of Custom Ink employees are male?,https://www.google.com/search?q=What+percentage+of+Custom+Ink+employees+are+male?
employees_asian,Custom Ink,268,What percentage of Custom Ink employees are asian?,https://www.google.com/search?q=What+percentage+of+Custom+Ink+employees+are+asian?
employees_black,Custom Ink,268,What percentage of Custom Ink employees are black?,https://www.google.com/search?q=What+percentage+of+Custom+Ink+employees+are+black?
employees_latinx,Custom Ink,268,What percentage of Custom Ink employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Custom+Ink+employees+are+hispanic?
employees_indigenous,Custom Ink,268,What percentage of Custom Ink employees are native american?,https://www.google.com/search?q=What+percentage+of+Custom+Ink+employees+are+native+american?
employees_white,Custom Ink,268,What percentage of Custom Ink employees are white?,https://www.google.com/search?q=What+percentage+of+Custom+Ink+employees+are+white?
company_website,Custom Ink,268,What is the website for Custom Ink?,https://www.google.com/search?q=What+is+the+website+for+Custom+Ink?
company_founded_year,Custom Ink,268,What year was Custom Ink founded?,https://www.google.com/search?q=What+year+was+Custom+Ink+founded?
company_size,Custom Ink,268,How many employees does Custom Ink have?,https://www.google.com/search?q=How+many+employees+does+Custom+Ink+have?
company_headquarters,Custom Ink,268,Where are the headquarters for Custom Ink?,https://www.google.com/search?q=Where+are+the+headquarters+for+Custom+Ink?
company_glassdoor,Custom Ink,268,What is the Glassdoor overall rating for Custom Ink?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Custom+Ink?
company_work_life,Custom Ink,268,What is the Glassdoor work life balance rating for Custom Ink?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Custom+Ink?
employees_female,Bain & Co.,292,What percentage of Bain & Co. employees are female?,https://www.google.com/search?q=What+percentage+of+Bain+and+Co.+employees+are+female?
employees_male,Bain & Co.,292,What percentage of Bain & Co. employees are male?,https://www.google.com/search?q=What+percentage+of+Bain+and+Co.+employees+are+male?
employees_asian,Bain & Co.,292,What percentage of Bain & Co. employees are asian?,https://www.google.com/search?q=What+percentage+of+Bain+and+Co.+employees+are+asian?
employees_black,Bain & Co.,292,What percentage of Bain & Co. employees are black?,https://www.google.com/search?q=What+percentage+of+Bain+and+Co.+employees+are+black?
employees_latinx,Bain & Co.,292,What percentage of Bain & Co. employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Bain+and+Co.+employees+are+hispanic?
employees_indigenous,Bain & Co.,292,What percentage of Bain & Co. employees are native american?,https://www.google.com/search?q=What+percentage+of+Bain+and+Co.+employees+are+native+american?
employees_white,Bain & Co.,292,What percentage of Bain & Co. employees are white?,https://www.google.com/search?q=What+percentage+of+Bain+and+Co.+employees+are+white?
company_website,Bain & Co.,292,What is the website for Bain & Co.?,https://www.google.com/search?q=What+is+the+website+for+Bain+and+Co.?
company_founded_year,Bain & Co.,292,What year was Bain & Co. founded?,https://www.google.com/search?q=What+year+was+Bain+and+Co.+founded?
company_size,Bain & Co.,292,How many employees does Bain & Co. have?,https://www.google.com/search?q=How+many+employees+does+Bain+and+Co.+have?
company_headquarters,Bain & Co.,292,Where are the headquarters for Bain & Co.?,https://www.google.com/search?q=Where+are+the+headquarters+for+Bain+and+Co.?
company_glassdoor,Bain & Co.,292,What is the Glassdoor overall rating for Bain & Co.?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Bain+and+Co.?
company_work_life,Bain & Co.,292,What is the Glassdoor work life balance rating for Bain & Co.?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Bain+and+Co.?
employees_female,World Wide Technology,50,What percentage of World Wide Technology employees are female?,https://www.google.com/search?q=What+percentage+of+World+Wide+Technology+employees+are+female?
employees_male,World Wide Technology,50,What percentage of World Wide Technology employees are male?,https://www.google.com/search?q=What+percentage+of+World+Wide+Technology+employees+are+male?
employees_asian,World Wide Technology,50,What percentage of World Wide Technology employees are asian?,https://www.google.com/search?q=What+percentage+of+World+Wide+Technology+employees+are+asian?
employees_black,World Wide Technology,50,What percentage of World Wide Technology employees are black?,https://www.google.com/search?q=What+percentage+of+World+Wide+Technology+employees+are+black?
employees_latinx,World Wide Technology,50,What percentage of World Wide Technology employees are hispanic?,https://www.google.com/search?q=What+percentage+of+World+Wide+Technology+employees+are+hispanic?
employees_indigenous,World Wide Technology,50,What percentage of World Wide Technology employees are native american?,https://www.google.com/search?q=What+percentage+of+World+Wide+Technology+employees+are+native+american?
employees_white,World Wide Technology,50,What percentage of World Wide Technology employees are white?,https://www.google.com/search?q=What+percentage+of+World+Wide+Technology+employees+are+white?
company_website,World Wide Technology,50,What is the website for World Wide Technology?,https://www.google.com/search?q=What+is+the+website+for+World+Wide+Technology?
company_founded_year,World Wide Technology,50,What year was World Wide Technology founded?,https://www.google.com/search?q=What+year+was+World+Wide+Technology+founded?
company_size,World Wide Technology,50,How many employees does World Wide Technology have?,https://www.google.com/search?q=How+many+employees+does+World+Wide+Technology+have?
company_headquarters,World Wide Technology,50,Where are the headquarters for World Wide Technology?,https://www.google.com/search?q=Where+are+the+headquarters+for+World+Wide+Technology?
company_glassdoor,World Wide Technology,50,What is the Glassdoor overall rating for World Wide Technology?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+World+Wide+Technology?
company_work_life,World Wide Technology,50,What is the Glassdoor work life balance rating for World Wide Technology?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+World+Wide+Technology?
employees_female,Citi,60,What percentage of Citi employees are female?,https://www.google.com/search?q=What+percentage+of+Citi+employees+are+female?
employees_male,Citi,60,What percentage of Citi employees are male?,https://www.google.com/search?q=What+percentage+of+Citi+employees+are+male?
employees_asian,Citi,60,What percentage of Citi employees are asian?,https://www.google.com/search?q=What+percentage+of+Citi+employees+are+asian?
employees_black,Citi,60,What percentage of Citi employees are black?,https://www.google.com/search?q=What+percentage+of+Citi+employees+are+black?
employees_latinx,Citi,60,What percentage of Citi employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Citi+employees+are+hispanic?
employees_indigenous,Citi,60,What percentage of Citi employees are native american?,https://www.google.com/search?q=What+percentage+of+Citi+employees+are+native+american?
employees_white,Citi,60,What percentage of Citi employees are white?,https://www.google.com/search?q=What+percentage+of+Citi+employees+are+white?
company_website,Citi,60,What is the website for Citi?,https://www.google.com/search?q=What+is+the+website+for+Citi?
company_founded_year,Citi,60,What year was Citi founded?,https://www.google.com/search?q=What+year+was+Citi+founded?
company_size,Citi,60,How many employees does Citi have?,https://www.google.com/search?q=How+many+employees+does+Citi+have?
company_headquarters,Citi,60,Where are the headquarters for Citi?,https://www.google.com/search?q=Where+are+the+headquarters+for+Citi?
company_glassdoor,Citi,60,What is the Glassdoor overall rating for Citi?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Citi?
company_work_life,Citi,60,What is the Glassdoor work life balance rating for Citi?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Citi?
employees_female,Total Quality Logistics,70,What percentage of Total Quality Logistics employees are female?,https://www.google.com/search?q=What+percentage+of+Total+Quality+Logistics+employees+are+female?
employees_male,Total Quality Logistics,70,What percentage of Total Quality Logistics employees are male?,https://www.google.com/search?q=What+percentage+of+Total+Quality+Logistics+employees+are+male?
employees_asian,Total Quality Logistics,70,What percentage of Total Quality Logistics employees are asian?,https://www.google.com/search?q=What+percentage+of+Total+Quality+Logistics+employees+are+asian?
employees_black,Total Quality Logistics,70,What percentage of Total Quality Logistics employees are black?,https://www.google.com/search?q=What+percentage+of+Total+Quality+Logistics+employees+are+black?
employees_latinx,Total Quality Logistics,70,What percentage of Total Quality Logistics employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Total+Quality+Logistics+employees+are+hispanic?
employees_indigenous,Total Quality Logistics,70,What percentage of Total Quality Logistics employees are native american?,https://www.google.com/search?q=What+percentage+of+Total+Quality+Logistics+employees+are+native+american?
employees_white,Total Quality Logistics,70,What percentage of Total Quality Logistics employees are white?,https://www.google.com/search?q=What+percentage+of+Total+Quality+Logistics+employees+are+white?
company_website,Total Quality Logistics,70,What is the website for Total Quality Logistics?,https://www.google.com/search?q=What+is+the+website+for+Total+Quality+Logistics?
company_founded_year,Total Quality Logistics,70,What year was Total Quality Logistics founded?,https://www.google.com/search?q=What+year+was+Total+Quality+Logistics+founded?
company_size,Total Quality Logistics,70,How many employees does Total Quality Logistics have?,https://www.google.com/search?q=How+many+employees+does+Total+Quality+Logistics+have?
company_headquarters,Total Quality Logistics,70,Where are the headquarters for Total Quality Logistics?,https://www.google.com/search?q=Where+are+the+headquarters+for+Total+Quality+Logistics?
company_glassdoor,Total Quality Logistics,70,What is the Glassdoor overall rating for Total Quality Logistics?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Total+Quality+Logistics?
company_work_life,Total Quality Logistics,70,What is the Glassdoor work life balance rating for Total Quality Logistics?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Total+Quality+Logistics?
employees_female,Allied Global Marketing,80,What percentage of Allied Global Marketing employees are female?,https://www.google.com/search?q=What+percentage+of+Allied+Global+Marketing+employees+are+female?
employees_male,Allied Global Marketing,80,What percentage of Allied Global Marketing employees are male?,https://www.google.com/search?q=What+percentage+of+Allied+Global+Marketing+employees+are+male?
employees_asian,Allied Global Marketing,80,What percentage of Allied Global Marketing employees are asian?,https://www.google.com/search?q=What+percentage+of+Allied+Global+Marketing+employees+are+asian?
employees_black,Allied Global Marketing,80,What percentage of Allied Global Marketing employees are black?,https://www.google.com/search?q=What+percentage+of+Allied+Global+Marketing+employees+are+black?
employees_latinx,Allied Global Marketing,80,What percentage of Allied Global Marketing employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Allied+Global+Marketing+employees+are+hispanic?
employees_indigenous,Allied Global Marketing,80,What percentage of Allied Global Marketing employees are native american?,https://www.google.com/search?q=What+percentage+of+Allied+Global+Marketing+employees+are+native+american?
employees_white,Allied Global Marketing,80,What percentage of Allied Global Marketing employees are white?,https://www.google.com/search?q=What+percentage+of+Allied+Global+Marketing+employees+are+white?
company_website,Allied Global Marketing,80,What is the website for Allied Global Marketing?,https://www.google.com/search?q=What+is+the+website+for+Allied+Global+Marketing?
company_founded_year,Allied Global Marketing,80,What year was Allied Global Marketing founded?,https://www.google.com/search?q=What+year+was+Allied+Global+Marketing+founded?
company_size,Allied Global Marketing,80,How many employees does Allied Global Marketing have?,https://www.google.com/search?q=How+many+employees+does+Allied+Global+Marketing+have?
company_headquarters,Allied Global Marketing,80,Where are the headquarters for Allied Global Marketing?,https://www.google.com/search?q=Where+are+the+headquarters+for+Allied+Global+Marketing?
company_glassdoor,Allied Global Marketing,80,What is the Glassdoor overall rating for Allied Global Marketing?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Allied+Global+Marketing?
company_work_life,Allied Global Marketing,80,What is the Glassdoor work life balance rating for Allied Global Marketing?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Allied+Global+Marketing?
employees_female,Orrick,89,What percentage of Orrick employees are female?,https://www.google.com/search?q=What+percentage+of+Orrick+employees+are+female?
employees_male,Orrick,89,What percentage of Orrick employees are male?,https://www.google.com/search?q=What+percentage+of+Orrick+employees+are+male?
employees_asian,Orrick,89,What percentage of Orrick employees are asian?,https://www.google.com/search?q=What+percentage+of+Orrick+employees+are+asian?
employees_black,Orrick,89,What percentage of Orrick employees are black?,https://www.google.com/search?q=What+percentage+of+Orrick+employees+are+black?
employees_latinx,Orrick,89,What percentage of Orrick employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Orrick+employees+are+hispanic?
employees_indigenous,Orrick,89,What percentage of Orrick employees are native american?,https://www.google.com/search?q=What+percentage+of+Orrick+employees+are+native+american?
employees_white,Orrick,89,What percentage of Orrick employees are white?,https://www.google.com/search?q=What+percentage+of+Orrick+employees+are+white?
company_website,Orrick,89,What is the website for Orrick?,https://www.google.com/search?q=What+is+the+website+for+Orrick?
company_founded_year,Orrick,89,What year was Orrick founded?,https://www.google.com/search?q=What+year+was+Orrick+founded?
company_size,Orrick,89,How many employees does Orrick have?,https://www.google.com/search?q=How+many+employees+does+Orrick+have?
company_headquarters,Orrick,89,Where are the headquarters for Orrick?,https://www.google.com/search?q=Where+are+the+headquarters+for+Orrick?
company_glassdoor,Orrick,89,What is the Glassdoor overall rating for Orrick?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Orrick?
company_work_life,Orrick,89,What is the Glassdoor work life balance rating for Orrick?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Orrick?
employees_female,Kimley-Horn,97,What percentage of Kimley-Horn employees are female?,https://www.google.com/search?q=What+percentage+of+Kimley-Horn+employees+are+female?
employees_male,Kimley-Horn,97,What percentage of Kimley-Horn employees are male?,https://www.google.com/search?q=What+percentage+of+Kimley-Horn+employees+are+male?
employees_asian,Kimley-Horn,97,What percentage of Kimley-Horn employees are asian?,https://www.google.com/search?q=What+percentage+of+Kimley-Horn+employees+are+asian?
employees_black,Kimley-Horn,97,What percentage of Kimley-Horn employees are black?,https://www.google.com/search?q=What+percentage+of+Kimley-Horn+employees+are+black?
employees_latinx,Kimley-Horn,97,What percentage of Kimley-Horn employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Kimley-Horn+employees+are+hispanic?
employees_indigenous,Kimley-Horn,97,What percentage of Kimley-Horn employees are native american?,https://www.google.com/search?q=What+percentage+of+Kimley-Horn+employees+are+native+american?
employees_white,Kimley-Horn,97,What percentage of Kimley-Horn employees are white?,https://www.google.com/search?q=What+percentage+of+Kimley-Horn+employees+are+white?
company_website,Kimley-Horn,97,What is the website for Kimley-Horn?,https://www.google.com/search?q=What+is+the+website+for+Kimley-Horn?
company_founded_year,Kimley-Horn,97,What year was Kimley-Horn founded?,https://www.google.com/search?q=What+year+was+Kimley-Horn+founded?
company_size,Kimley-Horn,97,How many employees does Kimley-Horn have?,https://www.google.com/search?q=How+many+employees+does+Kimley-Horn+have?
company_headquarters,Kimley-Horn,97,Where are the headquarters for Kimley-Horn?,https://www.google.com/search?q=Where+are+the+headquarters+for+Kimley-Horn?
company_glassdoor,Kimley-Horn,97,What is the Glassdoor overall rating for Kimley-Horn?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Kimley-Horn?
company_work_life,Kimley-Horn,97,What is the Glassdoor work life balance rating for Kimley-Horn?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Kimley-Horn?
employees_female,Danielle Nachmani Studios,107,What percentage of Danielle Nachmani Studios employees are female?,https://www.google.com/search?q=What+percentage+of+Danielle+Nachmani+Studios+employees+are+female?
employees_male,Danielle Nachmani Studios,107,What percentage of Danielle Nachmani Studios employees are male?,https://www.google.com/search?q=What+percentage+of+Danielle+Nachmani+Studios+employees+are+male?
employees_asian,Danielle Nachmani Studios,107,What percentage of Danielle Nachmani Studios employees are asian?,https://www.google.com/search?q=What+percentage+of+Danielle+Nachmani+Studios+employees+are+asian?
employees_black,Danielle Nachmani Studios,107,What percentage of Danielle Nachmani Studios employees are black?,https://www.google.com/search?q=What+percentage+of+Danielle+Nachmani+Studios+employees+are+black?
employees_latinx,Danielle Nachmani Studios,107,What percentage of Danielle Nachmani Studios employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Danielle+Nachmani+Studios+employees+are+hispanic?
employees_indigenous,Danielle Nachmani Studios,107,What percentage of Danielle Nachmani Studios employees are native american?,https://www.google.com/search?q=What+percentage+of+Danielle+Nachmani+Studios+employees+are+native+american?
employees_white,Danielle Nachmani Studios,107,What percentage of Danielle Nachmani Studios employees are white?,https://www.google.com/search?q=What+percentage+of+Danielle+Nachmani+Studios+employees+are+white?
company_website,Danielle Nachmani Studios,107,What is the website for Danielle Nachmani Studios?,https://www.google.com/search?q=What+is+the+website+for+Danielle+Nachmani+Studios?
company_founded_year,Danielle Nachmani Studios,107,What year was Danielle Nachmani Studios founded?,https://www.google.com/search?q=What+year+was+Danielle+Nachmani+Studios+founded?
company_size,Danielle Nachmani Studios,107,How many employees does Danielle Nachmani Studios have?,https://www.google.com/search?q=How+many+employees+does+Danielle+Nachmani+Studios+have?
company_headquarters,Danielle Nachmani Studios,107,Where are the headquarters for Danielle Nachmani Studios?,https://www.google.com/search?q=Where+are+the+headquarters+for+Danielle+Nachmani+Studios?
company_glassdoor,Danielle Nachmani Studios,107,What is the Glassdoor overall rating for Danielle Nachmani Studios?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Danielle+Nachmani+Studios?
company_work_life,Danielle Nachmani Studios,107,What is the Glassdoor work life balance rating for Danielle Nachmani Studios?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Danielle+Nachmani+Studios?
employees_female,ICM Partners,127,What percentage of ICM Partners employees are female?,https://www.google.com/search?q=What+percentage+of+ICM+Partners+employees+are+female?
employees_male,ICM Partners,127,What percentage of ICM Partners employees are male?,https://www.google.com/search?q=What+percentage+of+ICM+Partners+employees+are+male?
employees_asian,ICM Partners,127,What percentage of ICM Partners employees are asian?,https://www.google.com/search?q=What+percentage+of+ICM+Partners+employees+are+asian?
employees_black,ICM Partners,127,What percentage of ICM Partners employees are black?,https://www.google.com/search?q=What+percentage+of+ICM+Partners+employees+are+black?
employees_latinx,ICM Partners,127,What percentage of ICM Partners employees are hispanic?,https://www.google.com/search?q=What+percentage+of+ICM+Partners+employees+are+hispanic?
employees_indigenous,ICM Partners,127,What percentage of ICM Partners employees are native american?,https://www.google.com/search?q=What+percentage+of+ICM+Partners+employees+are+native+american?
employees_white,ICM Partners,127,What percentage of ICM Partners employees are white?,https://www.google.com/search?q=What+percentage+of+ICM+Partners+employees+are+white?
company_website,ICM Partners,127,What is the website for ICM Partners?,https://www.google.com/search?q=What+is+the+website+for+ICM+Partners?
company_founded_year,ICM Partners,127,What year was ICM Partners founded?,https://www.google.com/search?q=What+year+was+ICM+Partners+founded?
company_size,ICM Partners,127,How many employees does ICM Partners have?,https://www.google.com/search?q=How+many+employees+does+ICM+Partners+have?
company_headquarters,ICM Partners,127,Where are the headquarters for ICM Partners?,https://www.google.com/search?q=Where+are+the+headquarters+for+ICM+Partners?
company_glassdoor,ICM Partners,127,What is the Glassdoor overall rating for ICM Partners?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+ICM+Partners?
company_work_life,ICM Partners,127,What is the Glassdoor work life balance rating for ICM Partners?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+ICM+Partners?
employees_female,Northwell Health,137,What percentage of Northwell Health employees are female?,https://www.google.com/search?q=What+percentage+of+Northwell+Health+employees+are+female?
employees_male,Northwell Health,137,What percentage of Northwell Health employees are male?,https://www.google.com/search?q=What+percentage+of+Northwell+Health+employees+are+male?
employees_asian,Northwell Health,137,What percentage of Northwell Health employees are asian?,https://www.google.com/search?q=What+percentage+of+Northwell+Health+employees+are+asian?
employees_black,Northwell Health,137,What percentage of Northwell Health employees are black?,https://www.google.com/search?q=What+percentage+of+Northwell+Health+employees+are+black?
employees_latinx,Northwell Health,137,What percentage of Northwell Health employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Northwell+Health+employees+are+hispanic?
employees_indigenous,Northwell Health,137,What percentage of Northwell Health employees are native american?,https://www.google.com/search?q=What+percentage+of+Northwell+Health+employees+are+native+american?
employees_white,Northwell Health,137,What percentage of Northwell Health employees are white?,https://www.google.com/search?q=What+percentage+of+Northwell+Health+employees+are+white?
company_website,Northwell Health,137,What is the website for Northwell Health?,https://www.google.com/search?q=What+is+the+website+for+Northwell+Health?
company_founded_year,Northwell Health,137,What year was Northwell Health founded?,https://www.google.com/search?q=What+year+was+Northwell+Health+founded?
company_size,Northwell Health,137,How many employees does Northwell Health have?,https://www.google.com/search?q=How+many+employees+does+Northwell+Health+have?
company_headquarters,Northwell Health,137,Where are the headquarters for Northwell Health?,https://www.google.com/search?q=Where+are+the+headquarters+for+Northwell+Health?
company_glassdoor,Northwell Health,137,What is the Glassdoor overall rating for Northwell Health?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Northwell+Health?
company_work_life,Northwell Health,137,What is the Glassdoor work life balance rating for Northwell Health?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Northwell+Health?
employees_female,Cadence,147,What percentage of Cadence employees are female?,https://www.google.com/search?q=What+percentage+of+Cadence+employees+are+female?
employees_male,Cadence,147,What percentage of Cadence employees are male?,https://www.google.com/search?q=What+percentage+of+Cadence+employees+are+male?
employees_asian,Cadence,147,What percentage of Cadence employees are asian?,https://www.google.com/search?q=What+percentage+of+Cadence+employees+are+asian?
employees_black,Cadence,147,What percentage of Cadence employees are black?,https://www.google.com/search?q=What+percentage+of+Cadence+employees+are+black?
employees_latinx,Cadence,147,What percentage of Cadence employees are hispanic?,https://www.google.com/search?q=What+percentage+of+Cadence+employees+are+hispanic?
employees_indigenous,Cadence,147,What percentage of Cadence employees are native american?,https://www.google.com/search?q=What+percentage+of+Cadence+employees+are+native+american?
employees_white,Cadence,147,What percentage of Cadence employees are white?,https://www.google.com/search?q=What+percentage+of+Cadence+employees+are+white?
company_website,Cadence,147,What is the website for Cadence?,https://www.google.com/search?q=What+is+the+website+for+Cadence?
company_founded_year,Cadence,147,What year was Cadence founded?,https://www.google.com/search?q=What+year+was+Cadence+founded?
company_size,Cadence,147,How many employees does Cadence have?,https://www.google.com/search?q=How+many+employees+does+Cadence+have?
company_headquarters,Cadence,147,Where are the headquarters for Cadence?,https://www.google.com/search?q=Where+are+the+headquarters+for+Cadence?
company_glassdoor,Cadence,147,What is the Glassdoor overall rating for Cadence?,https://www.google.com/search?q=What+is+the+Glassdoor+overall+rating+for+Cadence?
company_work_life,Cadence,147,What is the Glassdoor work life balance rating for Cadence?,https://www.google.com/search?q=What+is+the+Glassdoor+work+life+balance+rating+for+Cadence?
employees_female,Soma Capital,157,What percentage of Soma Capital employees are female?,https://www.google.com/search?q=What+percentage+of+Soma+Capital+employees+are+female?
employees_male,Soma Capital,157,What percentage of Soma Capital employees are male?,https://www.google.com/search?q=What+percentage+of+Soma+Capital+employees+are+male?
employees_asian,Soma Capital,157,What percentage of Soma Capital employees are asian?,https://www.google.com/search?q=What+percentage+of+Soma+Capital+employees+are+asian?
